cuda_device : 4
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : usr
seed : 0
vocab_size : 800
embedding_size : 50
hidden_size : 50
lr : 0.003
lr_decay : 0.5
layer_num : 1
z_length : 16
max_ts : 50
early_stop_count : 5
cuda : True
degree_size : 1
split : (9, 1, 1)
model_path : ./models/multi_woz_simulator911_goal.pkl
result_path : ./results/multi_woz_simulator911_goal.csv
vocab_path : ./vocab/vocab-multi_woz_simulator911_goal.pkl
data : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/rest_usr_simulator.json
entity : ./data/multi_woz/ontology.json
db : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/restaurant_db.json
glove_path : ../sequicity/data/glove/glove.6B.50d.txt
batch_size : 32
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
spv_proportion : 100
new_vocab : True
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
1266,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i am looking for a restaurant in the <unk> price range in the <unk> part of town,9,18,True
1257,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,can i get a <unk> restaurant in the town <unk> ?,9,12,True
1300,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i would like a <unk> <unk> priced restaurant in the <unk> part of town,9,15,True
1288,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,"i am looking for a <unk> <unk> priced restaurant in the <unk> part of town . any kind of food is good with me , i would just like to know the phone number of the <unk> you find .",9,41,True
1270,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i am looking for a place that has <unk> food .,9,12,True
1282,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,"i would like a restaurant that serves <unk> food . it should be a really good restaurant , and it <unk> ok if it <unk> <unk> .",9,28,True
1235,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i would like a <unk> <unk> priced restaurant that serves <unk> food,9,13,True
1283,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i am looking for the address and price range of a restaurant serving <unk> food in the <unk> part of town .,9,23,True
1262,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,"hello , i am looking for a <unk> <unk> priced restaurant that serves <unk> food .",9,17,True
1289,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,"could you recommend a restaurant that serves <unk> food ? i 'll need the address , phone number and postcode . thank you .",9,25,True
1287,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i am looking for a <unk> restaurant .,9,9,True
1212,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i am looking for a restaurant in the <unk> .,i am looking for a <unk> restaurant any area will do .,9,13,True
1225,1,"hello , i am looking for an <unk> restaurant that serves <unk> food . EOS_M i 'm sorry , there is not restaurants matching your request . would you like to try something else ?",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,how about <unk> food ?,"yes , i would like an <unk> restaurant that serves <unk> food . can i have the phone number please ?",36,22,True
1198,1,i would like a <unk> restaurant that serves <unk> food EOS_M the gardenia is a cheap restaurant that serves mediterranean food . is the centre part of town okay for you ?,cheap the centre part of town EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,centre mediterranean cheap the gardenia EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,"yes , thank you . could you tell me the address and phone number of that restaurant ?",33,19,True
1305,1,"hello , i am looking for a <unk> restaurant on the <unk> side of town . EOS_M there is a place called nandos that <unk> in portuguese food on the south side of town .",portuguese south side of town EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,portuguese south side nandos EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,what is the address and postcode ?,36,8,True
1294,1,"need a restaurant serving <unk> style <unk> EOS_M ok , so you would like a turkish restaurant . in what area would you like to eat ?",turkish EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,turkish EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,i would like to find a restaurant in the <unk> .,any area would be fine ! could i please get the address and postcode of a <unk> restaurant ?,28,20,True
1190,1,"hi , i want a <unk> <unk> priced restaurant located in the <unk> part of town . EOS_M pizza hut cherry hinton is in the south part of town and in the moderate price range . would you like their location ?",moderate south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate south part of town pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for <unk> people at <unk> on <unk> .,address and postcode please,43,5,True
1221,1,"hi , i am looking for a <unk> <unk> priced restaurant on the <unk> side of town . EOS_M pizza hut cherry hinton is a moderately priced restaurant in the south area . would you like their information ?",moderately priced south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderately priced south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for <unk> people at <unk> on <unk> .,yes . phone number please,40,6,True
1277,1,"hello , i am looking for a <unk> <unk> priced restaurant on the <unk> side of town . EOS_M there are two moderately priced restaurants in the south area . would you like italian or modern european ?",moderately priced south EOS_Z1 EOS_Z3 italian modern european EOS_Z5 EOS_Z4,moderately priced south area EOS_Z1 EOS_Z3 italian modern european EOS_Z5 EOS_Z4,i would like to find a restaurant in the <unk> price range .,is there anything else ? can i get the phone number please ?,39,14,True
1299,1,i am looking for a <unk> restaurant in the <unk> part of town . EOS_M the missing sock is a cheap international restaurant in the east side . would you like the address or phone number ?,cheap east the missing sock EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,international cheap east side the missing sock EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please .","yes , please . could you tell me both the address and phone number ?",38,16,True
1247,1,i am looking for a restaurant in the <unk> price range and in the <unk> part of town . EOS_M there are two moderately priced restaurants in the north part of town . one <unk> in indian cuisine and the other is a chinese restaurant .,moderately priced north EOS_Z1 EOS_Z3 indian indian EOS_Z5 EOS_Z4,moderately priced north EOS_Z1 EOS_Z3 indian chinese EOS_Z5 EOS_Z4,i would like to book a table for <unk> people at <unk> on <unk> .,i want the <unk> 1 . what <unk> the address and phone number ?,47,15,True
1302,1,hi . can you please help me find a <unk> <unk> priced restaurant in the <unk> part of town ? EOS_M here is a list of restaurants located in the south side of town in the moderate price range,moderate south side of town EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate south side EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for <unk> people at <unk> on <unk> .,may i have the address and phone number please,40,10,True
1278,1,"hello , i am looking for a <unk> restaurant on the <unk> side of town . EOS_M unfortunately there are no thai restaurants in the north , do you want to change an area to look for ?",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,i am looking for a restaurant in the <unk> of town .,"how about <unk> area ? i also want the address , phone number , and price range ?",39,19,True
1243,1,are there any <unk> restaurant <unk> in the city ? EOS_M ali baba is a nice lebanese place in the centre .,lebanese ali baba centre EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,lebanese centre ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,can i have the phone number please .,23,9,True
1211,1,"hi , i am looking for a <unk> <unk> priced restaurant in the <unk> part of town . EOS_M the pizza hut cherry hinton is moderately priced and in the south part of town . would you like their location ?",EOS_Z1 EOS_Z3 EOS_Z5 pizza hut cherry hinton south part of town EOS_Z4,moderately priced south the pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for <unk> people at <unk> on <unk> .,"yes . i would like the location and the phone number , please .",42,15,True
1200,1,"i want to <unk> an <unk> restaurant in the <unk> part of town . i need the address , phone number , and type of food . EOS_M there are five expensive restaurants available in the south part of the city . mexican , italian , indian , and two chinese restaurants are available . what type of food would you like ?",expensive south EOS_Z1 EOS_Z3 mexican italian indian EOS_Z5 EOS_Z4 food,expensive south EOS_Z1 EOS_Z3 mexican italian indian chinese EOS_Z5 EOS_Z4 food,i would like to find a <unk> restaurant <unk> in the <unk> .,<unk> will be fine . could i have the address and phone please ?,64,15,True
1274,1,i would like a <unk> <unk> priced restaurant located in the <unk> part of town . EOS_M pizza hut cherry hinton is an italian restaurant in the south of town in the moderate price range .,italian south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,italian moderate south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,what type of food are they . what is their address ?,37,13,True
1266,1,"i am looking for a restaurant in the <unk> price range in the <unk> part of town EOS_M how about curry prince , they are in the moderate price range in the east part of town",moderate east curry prince EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate east curry prince EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,"can i get the address , phone number , and postcode ?",37,13,True
1257,1,can i get a <unk> restaurant in the town <unk> ? EOS_M little seoul is located in the town centre,the town little seoul EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,town centre little seoul EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address ?,"can you tell me the address , phone number , and postcode of <unk> , please ?",21,18,True
1300,1,"i would like a <unk> <unk> priced restaurant in the <unk> part of town EOS_M there are three moderately priced restaurants in the west part of town . do you prefer indian , italian , or british ?",moderately priced west EOS_Z1 EOS_Z3 indian italian british EOS_Z5 EOS_Z4,moderately priced west EOS_Z1 EOS_Z3 indian italian british EOS_Z5 EOS_Z4,i would like to find a restaurant in the <unk> price range .,can i have the address and phone number of the <unk> location ?,39,14,True
1288,1,"i am looking for a <unk> <unk> priced restaurant in the <unk> part of town . any kind of food is good with me , i would just like to know the phone number of the <unk> you find . EOS_M restaurant alimentum 's phone number is 01223 413000 .",01223 413000 restaurant alimentum EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,01223 413000 restaurant alimentum 's EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address ?,can you tell me what type of food they serve ?,51,12,True
1270,1,"i am looking for a place that has <unk> food . EOS_M there are 17 chinese restaurants , do you prefer any price range or any area in town ?",chinese EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,chinese EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area price,i would like to find a restaurant in the <unk> .,"yes , i am looking for the address of 1 in the <unk> part of town .",31,18,True
1282,1,"i would like a restaurant that serves <unk> food . it should be a really good restaurant , and it <unk> ok if it <unk> <unk> . EOS_M there are no matching restaurants",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,how about <unk> food ?,"how about <unk> ? i would like to go to nice place with great <unk> and <unk> , i would like the address , phone number and area",34,29,True
1235,1,"i would like a <unk> <unk> priced restaurant that serves <unk> food EOS_M there is the ali baba at the city center , would you like to have the address ?",EOS_Z1 EOS_Z3 EOS_Z5 the ali baba the ali baba EOS_Z4,city center the ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , i would like to book a table for <unk> people at <unk> on <unk> .",what is the address and phone number ?,32,9,True
1283,1,i am looking for the address and price range of a restaurant serving <unk> food in the <unk> part of town . EOS_M peking restaurant is a chinese restaurant located in the south part of town in the expensive price range . their address is 10 homerton street city centre .,chinese expensive south peking restaurant EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,<unk> expensive south 10 homerton street city centre peking restaurant EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,"thank you , goodbye .",52,6,True
1262,1,"hello , i am looking for a <unk> <unk> priced restaurant that serves <unk> food . EOS_M the cow pizza kitchen and bar serves gastropub food and is in the moderate price range .",gastropub moderate the cow pizza kitchen and bar moderate EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,gastropub moderate the cow pizza kitchen and bar EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,may i please have the phone number ?,35,9,True
1289,1,"could you recommend a restaurant that serves <unk> food ? i 'll need the address , phone number and postcode . thank you . EOS_M you would like a restaurant serving french food . do you have a preference to what area it is located ?",french EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,french EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,i would like to find a restaurant in the <unk> .,"i do not care . please give me address , phone number , and postcode .",47,17,True
1287,1,i am looking for a <unk> restaurant . EOS_M the backstreet bistro serves gastropub food .,gastropub gastropub gastropub gastropub EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,gastropub the backstreet bistro EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,can i have the address and postcode .,17,9,True
1212,1,i am looking for a <unk> restaurant any area will do . EOS_M bangkok city is an expensive thai restaurant in the centre of town .,expensive bangkok city centre of town EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,thai expensive centre of town bangkok city EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,can i have its phone number and postcode ?,27,10,True
1225,2,"yes , i would like an <unk> restaurant that serves <unk> food . can i have the phone number please ? EOS_M how about graffiti , they serve british food and are in the expensive price range , their phone number is 01223 <unk> .",expensive 01223 <unk> graffiti EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 graffiti expensive 01223 <unk> british EOS_Z4,what is the address ?,"perfect ! thanks , goodbye !",46,7,True
1198,2,"yes , thank you . could you tell me the address and phone number of that restaurant ? EOS_M certainly , the gardenia is located at 2 rose crescent city centre and can be reached at 01223 <unk> may i be of further assistance ?",cheap the centre part of town 2 rose crescent 01223 <unk> EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,centre mediterranean cheap the gardenia 2 rose crescent city centre 01223 <unk> EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,thank you .,<unk> sounds good . thanks .,46,7,True
1305,2,"what is the address and postcode ? EOS_M the phone number is 01223 327908 and the postcode is c.b 1 , 7 d.y",portuguese south side of town 01223 327908 c.b 1 7 d.y EOS_Z1 EOS_Z3 c.b 1 7,portuguese south side nandos 01223 327908 EOS_Z1 EOS_Z3 c.b 1 7 d.y EOS_Z5 EOS_Z4,"thank you , goodbye .","thank you , goodbye .",24,6,True
1294,2,"any area would be fine ! could i please get the address and postcode of a <unk> restaurant ? EOS_M anatolia is a turkish restaurant at 30 bridge street city centre , c.b 2 , 1 u.j . is there anything else i can help you with today ?",turkish 30 bridge street city centre anatolia EOS_Z1 EOS_Z3 c.b 2 1 u.j . EOS_Z5 EOS_Z4,turkish 30 bridge street city centre anatolia EOS_Z1 EOS_Z3 c.b 2 1 u.j . EOS_Z5 EOS_Z4,"no , i would like to book a table for <unk> people at <unk> on <unk> .",thank you goodbye .,50,5,True
1190,2,"address and postcode please EOS_M their address is g4 cambridge leisure park clifton way cherry hinton and their postcode is c.b 1 , 7 d.y . is there anything else i can do for you today ?",moderate south pizza hut cherry hinton g4 cambridge leisure park clifton way cherry hinton EOS_Z1 EOS_Z3,moderate south part of town pizza hut cherry hinton g4 cambridge leisure park clifton way cherry hinton EOS_Z1 EOS_Z3 c.b 1 7 d.y EOS_Z5 EOS_Z4,"no , i need a table for <unk> people at <unk> on <unk> ?","no , thank you , goodbye .",38,8,True
1221,2,yes . phone number please EOS_M pizza hut cherry hinton is phone number is 01223 323737 .,moderately priced south pizza hut cherry hinton 01223 323737 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderately priced south pizza hut cherry hinton 01223 323737 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"thank you , goodbye .","i am not sure where on the <unk> side i am <unk> to be . could you suggest an <unk> restaurant and give me their information , too ?",18,30,True
1277,2,is there anything else ? can i get the phone number please ? EOS_M the pizza hut cherry hinton is located in the south part of town and is in the moderate price range . their phone number is 01223 <unk> may i help you with anything else ?,moderately priced south part of town 01223 <unk> pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,moderate south part of town the pizza hut cherry hinton 01223 323737 EOS_Z1 EOS_Z3 italian modern european EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you goodbye .,50,5,True
1299,2,"yes , please . could you tell me both the address and phone number ? EOS_M they are at finders corner newmarket road , and their number is 01223 812660 .",cheap east the missing sock 01223 812660 finders corner newmarket road EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,international cheap east side the missing sock finders corner newmarket road 01223 812660 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you . goodbye .,32,6,True
1247,2,i want the <unk> 1 . what <unk> the address and phone number ? EOS_M the indian restaurant is located at 7 milton road chesterton and the phone number is 01223 360966,moderately priced north the 7 milton road chesterton 01223 360966 EOS_Z1 EOS_Z3 indian indian EOS_Z5 EOS_Z4,moderately priced north 7 milton road chesterton 01223 360966 EOS_Z1 EOS_Z3 indian chinese EOS_Z5 EOS_Z4,thank you .,thank you very much,33,5,True
1302,2,may i have the address and phone number please EOS_M pizza hut cherry hinton is at g4 cambridge leisure park clifton way cherry hinton and phone number is 01223 323737 .,moderate south side of town g4 cambridge leisure park clifton way cherry hinton 01223 323737 EOS_Z1,moderate south side g4 cambridge leisure park clifton way cherry hinton pizza hut cherry hinton 01223 323737 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you . goodbye .,32,6,True
1278,2,"how about <unk> area ? i also want the address , phone number , and price range ? EOS_M sala thong <unk> thai food and is expensive in the west . their phone number is <unk> the address is 35 newnham road newnham , it there anything i can help you with ?",expensive west sala thong EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,expensive 35 newnham road newnham sala thong thai <unk> west EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,that <unk> all i need a reservation for <unk> people at <unk> on <unk> .,"no , thank you . goodbye .",54,8,True
1243,2,can i have the phone number please . EOS_M their phone number is 01462 <unk> is there anything else i can help you with today ?,lebanese ali baba centre 01462 <unk> EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,lebanese centre ali baba 01462 432565 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,that is all i need .,"thank you , goodbye .",27,6,True
1211,2,"yes . i would like the location and the phone number , please . EOS_M the address of pizza hut cherry hinton is g4 cambridge leisure park clifton way cherry hinton and the phone number is 01223 323737 .",EOS_Z1 EOS_Z3 EOS_Z5 g4 cambridge leisure park clifton way cherry hinton 01223 323737 g4 cambridge leisure,moderately priced south pizza hut cherry hinton g4 cambridge leisure park clifton way cherry hinton 01223 323737 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you goodbye .,40,5,True
1200,2,<unk> will be fine . could i have the address and phone please ? EOS_M chiquito restaurant bar is a mexican restaurant located in the south part of town in the expensive price range . their phone number is 01223 400170 and their address is 2g cambridge leisure park cherry hinton road cherry hinton .,expensive south chiquito restaurant bar south 01223 400170 chiquito restaurant bar EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,mexican expensive south 2g cambridge leisure park cherry hinton road cherry hinton chiquito restaurant bar 01223 400170 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you . goodbye .,56,6,True
1274,2,what type of food are they . what is their address ? EOS_M they serve italian food . the address is g4 cambridge leisure park clifton way cherry hinton .,italian south pizza hut cherry hinton g4 cambridge leisure park clifton way cherry hinton EOS_Z1 EOS_Z3,italian moderate south pizza hut cherry hinton g4 cambridge leisure park clifton way cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for <unk> at <unk> on <unk> ?,thank you . goodbye,31,5,True
1266,2,"can i get the address , phone number , and postcode ? EOS_M their phone number is 01223 <unk> their address is 451 newmarket road fen ditton , postcode c.b 5 , 8 <unk> .",moderate east curry prince 01223 <unk> 451 newmarket road fen ditton EOS_Z1 EOS_Z3 c.b 5 8,moderate east curry prince 451 newmarket road fen ditton 01223 566388 EOS_Z1 EOS_Z3 c.b 5 8 <unk> . EOS_Z5 EOS_Z4,"thank you , goodbye .",thank you . goodbye .,36,6,True
1257,2,"can you tell me the address , phone number , and postcode of <unk> , please ? EOS_M sure , little seoul is located at 108 regent street city centre . its phone number is 01223 308681 and the postcode is cb21dp . is there anything i can help you with ?",108 regent street city centre little seoul 01223 308681 EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,town centre little seoul 108 regent street city centre 01223 308681 cb21dp EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,that is all i need .,"thank you , goodbye .",53,6,True
