cuda_device : 6
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : train
m : TSD
prev_z_method : separate
dataset : camrest
seed : 0
vocab_size : 800
embedding_size : 50
hidden_size : 50
split : (9, 1, 1)
lr : 0.003
lr_decay : 0.5
model_path : ./models/multi_woz_simulator.pkl
result_path : ./results/multi_woz_simulator.csv
vocab_path : ./vocab/vocab-multi_woz_simulator.pkl
data : /data/qkun/simulator/data/multiwoz-master/data/multi-woz/rest_usr_simulator.json
entity : ./data/multi_woz/ontology.json
db : ./data/multi_woz/restaurant_db.json
glove_path : ../sequicity/data/glove/glove.6B.50d.txt
batch_size : 32
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : False
spv_proportion : 100
max_ts : 40
early_stop_count : 3
new_vocab : True
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
1199,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i want to find a pricerange_SLOT restaurant in the area_SLOT part of town .,9,15,True
1209,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i want to find a pricerange_SLOT restaurant in the area_SLOT part of town . what is the address and postcode ?,9,22,True
1271,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,hello ! i am looking for the address and phone number of a food_SLOT restaurant in the area_SLOT .,9,20,True
1258,1,i want a pricerange_SLOT priced restaurant in the area_SLOT part of town . what is the address ? EOS_M the nirala is a great moderately priced indian restaurant in the north part of town . they are located at 191 histon road chesterton . is there anything else i can do for you today ?,191 histon road chesterton the nirala indian EOS_Z1,indian moderately priced north 191 histon road chesterton the nirala EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , i need a reservation for 8 people at 12:30 on sunday .","thank you , goodbye .",56,6,True
1234,1,"i want food_SLOT food and i do n't care about the price range . what is the address and phone number ? EOS_M nandos is a portuguese restaurant , it is in the cheap price range , and it is on the south side of town . the address is cambridge leisure park clifton way , and the phone number is 01223 327908 .",portuguese cheap south side of town cambridge leisure,portuguese cheap south cambridge leisure park clifton way 01223 327908 nandos EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"ok , i am interested to be a cheap restaurant in the area_SLOT part of town ?",thank you goodbye .,65,5,True
1194,1,a food_SLOT restaurant in the area_SLOT part of town . please give me address and phone number . EOS_M cote can be reached at <unk> and is at bridge street city centre . do you <unk> any additional information ?,EOS_Z1 EOS_Z3 EOS_Z5 cote bridge street city centre,bridge street city centre <unk> cote EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i need a reservation for 2 people at 12:30 on sunday .,thank you goodbye .,41,5,True
1197,1,i am looking for a restaurant in the area_SLOT part of town that is in the pricerange_SLOT price range . EOS_M there are two restaurants in the west part of town . what type of food are you interested in ?,west EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 food,west EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 food,i am interested in the area_SLOT part of town .,i do n't care . any type of food will be fine .,42,14,True
1238,1,do you know of any pricerange_SLOT priced restaurants in the area_SLOT part of town ? i 'll need the address and phone number . EOS_M the golden wok is located at 191 histon road chesterton . it 's phone number is 01223350688 .,191 histon road chesterton the golden wok EOS_Z1,191 histon road chesterton 01223350688 the golden wok EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,thank you goodbye .,thank you good bye .,44,6,True
1208,1,"i need the address and postcode of a pricerange_SLOT restaurant on the area_SLOT side of town . EOS_M the address for royal spice is victoria avenue chesterton and the post code is c.b 4 , 1 <unk> royal spice is in the cheap price range and is in the north part of town .",EOS_Z1 EOS_Z3 c.b 4 avenue chesterton royal spice,"royal spice victoria avenue chesterton c.b 4 , 1 <unk> cheap north EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4",i would like to book a table for 8 people on saturday at 12:30 on sunday ?,<unk> you .,55,4,True
1261,1,i 'm looking for an english restaurant that 's pricerange_SLOT <unk> EOS_M there are no restaurants matching your request . may i help you find a different restaurant ?,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,how about food_SLOT food ?,"okay , then i 'm looking for a restaurant with food_SLOT food that 's pricerange_SLOT priced .",30,18,True
1203,1,"i want a pricerange_SLOT restaurant in the area_SLOT part of town . what is the address and postcode ? EOS_M how about the missing sock ? they serve international food at finders corner newmarket road , <unk> code c.b 25 , 9 a.q .",international the missing sock international finders corner newmarket,international finders corner newmarket road the missing sock EOS_Z1 EOS_Z3 c.b 25 9 a.q EOS_Z5 EOS_Z4,is there a good restaurant .,"thank you , goodbye .",45,6,True
1217,1,"hi , i 'm looking for good food_SLOT food on the area_SLOT side . EOS_M sorry , there is no chinese restaurant in the west side . do you want another type of food or different part of town ?",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area food,how about food_SLOT food ?,thank you goodbye,41,4,True
1279,1,"i want to find an pricerange_SLOT restaurant and serves food_SLOT food . can i also have the address , phone number and its area . ? EOS_M eraina is a european restaurant in the centre area . their address is st. michael 's <unk> <unk> street city centre and phone number 01223 355166 .",european st. michael 's centre st. <unk> 's,european centre st. michael 's <unk> <unk> street city centre 01223 355166 eraina EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,great . can i get the reservation for 8 people at 12:30 on sunday ?,thank you goodbye,55,4,True
1199,1,i want to find a pricerange_SLOT restaurant in the area_SLOT part of town . EOS_M what food type are you looking for ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 food,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 food,i am looking for a restaurant that serves food_SLOT food ?,any type of restaurant will be fine .,24,9,True
1209,1,"i want to find a pricerange_SLOT restaurant in the area_SLOT part of town . what is the address and postcode ? EOS_M the missing sock fits your criteria . it is on finders corner newmarket road , <unk> <unk> 25 , 9 a.q",EOS_Z1 EOS_Z3 EOS_Z5 the missing sock finders corner,finders corner newmarket road the missing sock EOS_Z1 EOS_Z3 c.b 25 9 a.q EOS_Z5 EOS_Z4,i need a restaurant that is pricerange_SLOT .,"thank you , goodbye .",44,6,True
1271,1,hello ! i am looking for the address and phone number of a food_SLOT restaurant in the area_SLOT . EOS_M ali baba is a lebanese restaurant in the centre area . its address is 59 hills road city . phone number is 01462 432565,lebanese centre ali baba centre ali 432565 59,lebanese centre 59 hills road city 01462 432565 ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,great . can i get the phone number for ali ?,"thank you , goodbye .",45,6,True
1225,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hello , i am looking for an pricerange_SLOT restaurant that serves irish food .",9,15,True
1198,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i would like a pricerange_SLOT restaurant that serves food_SLOT food,9,11,True
1305,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hello , i am looking for a pricerange_SLOT restaurant on the area_SLOT side of town .",9,17,True
1294,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,need a restaurant serving food_SLOT style <unk>,9,8,True
1190,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hi , i want a pricerange_SLOT priced restaurant located in the area_SLOT part of town .",9,17,True
1221,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hi , i 'm looking for a pricerange_SLOT priced restaurant on the area_SLOT side of town .",9,18,True
1277,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hello , i am looking for a pricerange_SLOT priced restaurant on the area_SLOT side of town .",9,18,True
1299,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i am looking for a pricerange_SLOT restaurant in the area_SLOT part of town .,9,15,True
1247,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i am looking for a restaurant in the pricerange_SLOT price range and in the area_SLOT part of town .,9,20,True
1302,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,hi . can you please help me find a pricerange_SLOT priced restaurant in the area_SLOT part of town ?,9,20,True
1278,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hello , i am looking for a food_SLOT restaurant on the area_SLOT side of town .",9,17,True
1243,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,are there any food_SLOT restaurants in the city ?,9,10,True
1211,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hi , i 'm looking for a pricerange_SLOT priced restaurant in the area_SLOT part of town .",9,18,True
1200,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"i want to <unk> an pricerange_SLOT restaurant in the area_SLOT part of town . i need the address , phone number , and type of food .",9,28,True
1274,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i would like a pricerange_SLOT priced restaurant located in the area_SLOT part of town .,9,16,True
1266,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i 'm looking for a restaurant in the pricerange_SLOT price range in the area_SLOT part of town,9,18,True
1257,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,can i get a food_SLOT restaurant in the town area_SLOT ?,9,12,True
1300,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i would like a pricerange_SLOT priced restaurant in the area_SLOT part of town,9,14,True
1288,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i am looking for a pricerange_SLOT priced restaurant in the area_SLOT part of town . any kind of food is good with me <unk> i would just like to know the phone number of the <unk> you find .,9,40,True
1270,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i 'm looking for a place that has food_SLOT food .,9,12,True
1282,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's pricerange_SLOT .",9,28,True
1235,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i would like a pricerange_SLOT priced restaurant that serves food_SLOT food,9,12,True
1283,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i am looking for the address and price range of a restaurant serving food_SLOT food in the area_SLOT part of town .,9,23,True
1262,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"hello , i am looking for a pricerange_SLOT priced restaurant that serves food_SLOT food .",9,16,True
1289,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,"could you recommend a restaurant that serves food_SLOT food ? i 'll need the address , phone number and postcode . thank you .",9,25,True
1287,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i 'm looking for a food_SLOT restaurant .,9,9,True
1212,0,hello ! what can i help you ?,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i 'm looking for a restaurant that serves food_SLOT food .,i am looking for a food_SLOT restaurant - any area will do .,9,14,True
1225,1,"hello , i am looking for an pricerange_SLOT restaurant that serves irish food . EOS_M i 'm sorry , there is not restaurants matching your request . would you like to try something else ?",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,how about food_SLOT food ?,"yes , i would like an pricerange_SLOT restaurant that serves food_SLOT food . can i have the phone number please ?",36,22,True
1198,1,i would like a pricerange_SLOT restaurant that serves food_SLOT food EOS_M the gardenia is a cheap restaurant that serves mediterranean food . is the centre part of town okay for you ?,cheap mediterranean centre the gardenia EOS_Z1 EOS_Z3 EOS_Z5,centre mediterranean cheap the gardenia EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please book for 8 people at 12:30 on sunday .","yes , thank you . could you tell me the address and phone number of that restaurant ?",33,19,True
1305,1,"hello , i am looking for a pricerange_SLOT restaurant on the area_SLOT side of town . EOS_M there is a place called nandos that <unk> in portuguese food on the south side of town .",portuguese EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,portuguese south side nandos EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a table for 6 people at 18:00 on monday ?,what is the address and postcode ?,36,8,True
1294,1,"need a restaurant serving food_SLOT style <unk> EOS_M ok , so you would like a turkish restaurant . in what area would you like to eat ?",turkish EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,turkish EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,i would like to book a table for 6 people at 18:00 on saturday .,any area would be fine ! could i please get the address and postcode of a turkish restaurant ?,28,20,True
1190,1,"hi , i want a pricerange_SLOT priced restaurant located in the area_SLOT part of town . EOS_M pizza hut cherry hinton is in the south part of town and in the moderate price range . would you like their location ?",moderate south pizza hut cherry hinton EOS_Z1 EOS_Z3,moderate south part of town pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"no , i would like to book a table for 8 people at 12:30 on sunday .",address and postcode please,42,5,True
1221,1,"hi , i 'm looking for a pricerange_SLOT priced restaurant on the area_SLOT side of town . EOS_M pizza hut cherry hinton is a moderately priced restaurant in the south area . would you like their information ?",moderately priced south pizza hut cherry hinton EOS_Z1,moderately priced south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please .",yes . phone number please,39,6,True
1277,1,"hello , i am looking for a pricerange_SLOT priced restaurant on the area_SLOT side of town . EOS_M there are two moderately priced restaurants in the south area . would you like italian or modern european ?",moderately priced south EOS_Z1 EOS_Z3 italian modern european,moderately priced south area EOS_Z1 EOS_Z3 italian modern european EOS_Z5 EOS_Z4,"yes , please .",is there anything else ? can i get the phone number please ?,38,14,True
1299,1,i am looking for a pricerange_SLOT restaurant in the area_SLOT part of town . EOS_M the missing sock is a cheap international restaurant in the east side . would you like the address or phone number ?,international cheap east side the missing sock EOS_Z1,international cheap east side the missing sock EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i need a reservation for 8 people at 12:30 on sunday .,"yes , please . could you tell me both the address and phone number ?",38,16,True
1247,1,i am looking for a restaurant in the pricerange_SLOT price range and in the area_SLOT part of town . EOS_M there are two moderately priced restaurants in the north part of town . one <unk> in indian cuisine and the other is a chinese restaurant .,moderately priced north EOS_Z1 EOS_Z3 indian indian EOS_Z5,moderately priced north EOS_Z1 EOS_Z3 indian chinese EOS_Z5 EOS_Z4,"yes , please book for 8 people at 18:00 on sunday .",i want the food_SLOT one . what 's the address and phone number ?,47,15,True
1302,1,hi . can you please help me find a pricerange_SLOT priced restaurant in the area_SLOT part of town ? EOS_M here is a list of restaurants located in the south side of town in the moderate price range,moderate south side of town EOS_Z1 EOS_Z3 EOS_Z5,moderate south side EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , i am interested in the area_SLOT part of town .",may i have the address and phone number please,39,10,True
1278,1,"hello , i am looking for a food_SLOT restaurant on the area_SLOT side of town . EOS_M unfortunately there are no thai restaurants in the north , do you want to change an area to look for ?",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,how about food_SLOT food ?,"how about area_SLOT area ? i also want the address , phone number , and price range ?",39,19,True
1243,1,are there any food_SLOT restaurants in the city ? EOS_M ali baba is a nice lebanese place in the centre .,lebanese ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,lebanese centre ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please book for 8 people on saturday at 12:30 .",can i have the phone number please .,22,9,True
1211,1,"hi , i 'm looking for a pricerange_SLOT priced restaurant in the area_SLOT part of town . EOS_M the pizza hut cherry hinton is moderately priced and in the south part of town . would you like their location ?",EOS_Z1 EOS_Z3 EOS_Z5 south the cherry hinton moderately,moderately priced south the pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,i would like to book a restaurant that is pricerange_SLOT .,"yes . i would like the location and the phone number , please .",41,15,True
1200,1,"i want to <unk> an pricerange_SLOT restaurant in the area_SLOT part of town . i need the address , phone number , and type of food . EOS_M there are five expensive restaurants available in the south part of the city . mexican , italian , indian , and two chinese restaurants are available . what type of food would you like ?",expensive south EOS_Z1 EOS_Z3 mexican italian indian italian,expensive south EOS_Z1 EOS_Z3 mexican italian indian chinese EOS_Z5 EOS_Z4 food,yes please do .,food_SLOT will be fine . could i have the address and phone please ?,64,15,True
1274,1,i would like a pricerange_SLOT priced restaurant located in the area_SLOT part of town . EOS_M pizza hut cherry hinton is an italian restaurant in the south of town in the moderate price range .,italian south pizza hut cherry hinton EOS_Z1 EOS_Z3,italian moderate south pizza hut cherry hinton EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,is there any restaurant in the area_SLOT part of town ?,what type of food are they . what is their address ?,36,13,True
1266,1,"i 'm looking for a restaurant in the pricerange_SLOT price range in the area_SLOT part of town EOS_M how about curry prince , they are in the moderate price range in the east part of town",moderate east part of town curry prince EOS_Z1,moderate east curry prince EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,ok does n't matter .,"can i get the address , phone number , and postcode ?",37,13,True
1257,1,can i get a food_SLOT restaurant in the town area_SLOT ? EOS_M little seoul is located in the town centre,town little seoul EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,town centre little seoul EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please book for 8 people at 12:30 on sunday ?","can you tell me the address , phone number , and postcode of little seoul , please ?",21,19,True
1300,1,"i would like a pricerange_SLOT priced restaurant in the area_SLOT part of town EOS_M there are three moderately priced restaurants in the west part of town . do you prefer indian , italian , or british ?",moderately priced west EOS_Z1 EOS_Z3 indian italian EOS_Z5,moderately priced west EOS_Z1 EOS_Z3 indian italian british EOS_Z5 EOS_Z4,i would like to book a table for 8 people at 18:00 on sunday .,can i have the address and phone number of the food_SLOT location ?,38,14,True
1288,1,i am looking for a pricerange_SLOT priced restaurant in the area_SLOT part of town . any kind of food is good with me <unk> i would just like to know the phone number of the <unk> you find . EOS_M restaurant alimentum 's phone number is 01223 413000 .,EOS_Z1 EOS_Z3 EOS_Z5 restaurant alimentum EOS_Z4,01223 413000 restaurant alimentum 's EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,what is the address and phone number ?,can you tell me what type of food they serve ?,50,12,True
1270,1,"i 'm looking for a place that has food_SLOT food . EOS_M there are 17 chinese restaurants , do you prefer any price range or any area in town ?",chinese EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area,chinese EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4 area price,i am looking for a restaurant that serves food_SLOT food ?,"yes , i 'm looking for the address of one in the area_SLOT part of town .",31,18,True
1282,1,"i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's pricerange_SLOT . EOS_M there are no matching restaurants",nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,nooffer EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,how about food_SLOT food ?,"how about food_SLOT ? i would like to go to nice place with great <unk> and pricerange_SLOT , i would like the address , phone number and area",34,29,True
1235,1,"i would like a pricerange_SLOT priced restaurant that serves food_SLOT food EOS_M there is the ali baba at the city center , would you like to have the address ?",ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,city center the ali baba EOS_Z1 EOS_Z3 EOS_Z5 EOS_Z4,"yes , please book for a table for 8 people at 12:30 on sunday .",what is the address and phone number ?,31,9,True
