dial_10,usr,i will be it .,
dial_10,sys,ask restaurant is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_10,usr,no , i would like to know . thank you .,
dial_11,usr,i would like a moderate -ly priced restaurant in the west part of town .,
dial_11,sys,Do you have a preference on the food?,ask_type
dial_11,usr,i would like moderate .,
dial_11,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_11,usr,no , i would like to know . thank you .,
dial_12,usr,i would like to find a restaurant in the south part of town .,
dial_12,sys,Do you have a preference on the food and pricerange?,ask_type
dial_12,usr,i would like to know the postcode , please .,
dial_12,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_12,usr,that is the restaurant that serve italian food ?,
dial_12,sys,pizza hut cherry hinton is a italian restaurant on the south side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_12,usr,no , i would like to know . thank you .,
dial_13,usr,i would like a restaurant serving french food,
dial_13,sys,Do you have a preference on the area and pricerange?,ask_type
dial_13,usr,i would like a restaurant in the north part of town .,
dial_13,sys,restaurant two two is a french restaurant on the north side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_13,usr,that is the restaurant ?,
dial_13,sys,restaurant two two is located at 22 Chesterton Road Chesterton . Its phone number is 01223351880 and the postcode is cb43ax . is there anything else i can help you with ?,provide_info
dial_13,usr,no , that s all i needed . thank you .,
dial_14,usr,i would like to find a expensive restaurant in the south part of town .,
dial_14,sys,Do you have a preference on the food?,ask_type
dial_14,usr,i would like to book a table for 1 people on monday .,
dial_14,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_14,usr,that is the restaurant to be in the expensive price range ?,
dial_14,sys,taj tandoori is a indian restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_14,usr,that is the restaurant that serve mediterranean food ?,
dial_14,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_14,usr,that s all i need a expensive restaurant in the south .,
dial_15,usr,i would like to find a moderate restaurant in the west part of town .,
dial_15,sys,Do you have a preference on the food?,ask_type
dial_15,usr,i would like to book a table for 7 people at 13:45 on tuesday .,
dial_15,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_15,usr,i need a reservation for 7 people at 13:45 on friday .,
dial_15,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_15,usr,i need it for 7 at 13:45 on friday .,
dial_15,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_15,usr,i need it .,
dial_15,sys,saint johns chop house is a british restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_15,usr,that is all i need a reservation for 7 people at 13:45 on friday ?,
dial_16,usr,i would like to find a place to eat in the centre of town .,
dial_16,sys,Do you have a preference on the food and pricerange?,ask_type
dial_16,usr,i would like to book a table for 5 people on wednesday .,
dial_16,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_16,usr,i need a reservation for 5 people at 18:15 on wednesday .,
dial_16,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_16,usr,thank you for your help .,
dial_17,usr,i would like a expensive -ly priced restaurant .,
dial_17,sys,Do you have a preference on the food and area?,ask_type
dial_17,usr,i would like a expensive restaurant in the west part of town .,
dial_17,sys,tandoori palace is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_17,usr,that is the address , phone number ?,
dial_17,sys,tandoori palace is located at 68 Histon Road Chesterton . Its phone number is 01223506055 and the postcode is cb43le . is there anything else i can help you with ?,provide_info
dial_17,usr,i needed .,
dial_17,sys,cocum is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_17,usr,no , i would like a reservation for the address , phone number ?,
dial_17,sys,Could you please tell me how many people and what day and time you would like for the reservation?,ask_reservation_info
dial_17,usr,i do not care .,
dial_17,sys,rice boat is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_17,usr,no , i would like to know . thank you .,
dial_18,usr,i would like to find a restaurant in the south part of town .,
dial_18,sys,Do you have a preference on the food and pricerange?,ask_type
dial_18,usr,i would like to know the phone number , please .,
dial_18,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_18,usr,no , i would like to know . thank you .,
dial_19,usr,i would like to find a expensive restaurant in the south part of town .,
dial_19,sys,Do you have a preference on the food?,ask_type
dial_19,usr,i would like to book a table for 8 people on monday .,
dial_19,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_19,usr,no , i need a reservation for 8 people at 18:00 on monday ?,
dial_19,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_19,usr,i needed . bye .,
dial_20,usr,i would like to find a restaurant in the west part of town .,
dial_20,sys,Do you have a preference on the food and pricerange?,ask_type
dial_20,usr,i would like to book a table for 5 people on sunday .,
dial_20,sys,tandoori palace is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_20,usr,that is the restaurant that serve thai food ?,
dial_20,sys,sala thong is a thai restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_20,usr,that is the restaurant that serve thai food .,
dial_20,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_20,usr,that is all , i need a table for 5 at 12:00 on sunday .,
dial_21,usr,i would like to find a cheap -ly priced restaurant in the centre part of town .,
dial_21,sys,Do you have a preference on the food?,ask_type
dial_21,usr,i would like to book a cheap restaurant in the centre .,
dial_21,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_21,usr,no , i 'll need a reservation for 5 people at 13:15 on thur .,
dial_21,sys,Could you please tell me what day you would like for the reservation?,ask_reservation_info
dial_21,usr,i will be it .,
dial_21,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_21,usr,no , i would like to know . thank you .,
dial_22,usr,i would like to find a expensive restaurant in the centre .,
dial_22,sys,Do you have a preference on the food?,ask_type
dial_22,usr,i would like to book a table for 4 people on saturday .,
dial_22,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_22,usr,that is the curry , please .,
dial_22,sys,curry garden is located at 106 Regent Street City Centre . Its phone number is 01223302330 and the postcode is cb21dp . is there anything else i can help you with ?,provide_info
dial_22,usr,that is all i needed . thank you for your help .,
dial_23,usr,i would like to find a cheap restaurant in the centre part of town .,
dial_23,sys,Do you have a preference on the food?,ask_type
dial_23,usr,i would like to book a table for 1 people at 12:00 on tuesday .,
dial_23,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_23,usr,no , i will be a restaurant that is cheap .,
dial_23,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_23,usr,that is all i needed . thank you for your help .,
dial_24,usr,i would like a moderate -ly priced restaurant in the west part of town .,
dial_24,sys,Do you have a preference on the food?,ask_type
dial_24,usr,i would like moderate .,
dial_24,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_24,usr,that is the restaurant in the west part of town .,
dial_24,sys,saint johns chop house is a british restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_24,usr,no , i would like to know . thank you .,
dial_25,usr,i would like to find a expensive restaurant in the west part of town .,
dial_25,sys,Do you have a preference on the food?,ask_type
dial_25,usr,i would like to book a table for 8 people on tuesday .,
dial_25,sys,tandoori palace is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_25,usr,that is the restaurant to be in the expensive price range .,
dial_25,sys,cocum is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_25,usr,that is the restaurant to be in the expensive price range .,
dial_25,sys,rice boat is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_25,usr,that is the restaurant to be in the expensive price range .,
dial_25,sys,maharajah tandoori restaurant is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_25,usr,that is all i needed . thank you for your help .,
dial_26,usr,i would like a moderate -ly priced restaurant serving gastropub food .,
dial_26,sys,Do you have a preference on the area?,ask_type
dial_26,usr,i do not care .,
dial_26,sys,the cow pizza kitchen and bar is a gastropub restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_26,usr,i would like a reservation for 3 at 19:45 on sunday ?,
dial_26,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_26,usr,no , thank you .,
dial_27,usr,i would like to find a expensive -ly priced restaurant .,
dial_27,sys,Do you have a preference on the food and area?,ask_type
dial_27,usr,i would like to book a table for 2 people at 17:00 on monday .,
dial_27,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_27,usr,that is it . thank you for your help .,
dial_28,usr,i would like to find a expensive restaurant in the centre part of town .,
dial_28,sys,Do you have a preference on the food?,ask_type
dial_28,usr,i would like to book a table for 3 people at 18:45 on tuesday .,
dial_28,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_28,usr,that is the curry , please .,
dial_28,sys,curry garden is located at 106 Regent Street City Centre . Its phone number is 01223302330 and the postcode is cb21dp . is there anything else i can help you with ?,provide_info
dial_28,usr,that is all i needed . thank you for your help .,
dial_29,usr,i would like a restaurant serving indian food,
dial_29,sys,Do you have a preference on the area and pricerange?,ask_type
dial_29,usr,what is the address and phone number ?,
dial_29,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_29,usr,no , i would like the address , phone number , please .,
dial_29,sys,curry garden is located at 106 Regent Street City Centre . Its phone number is 01223302330 and the postcode is cb21dp . is there anything else i can help you with ?,provide_info
dial_29,usr,no , thank you .,
dial_30,usr,i would like a moderate -ly priced restaurant serving chinese food .,
dial_30,sys,Do you have a preference on the area?,ask_type
dial_30,usr,i would like moderate -ly priced restaurant -s in the north part of town .,
dial_30,sys,golden wok is a chinese restaurant on the north side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_30,usr,that is all i needed . thank you .,
dial_31,usr,i would like to find a expensive restaurant in the centre part of town .,
dial_31,sys,Do you have a preference on the food?,ask_type
dial_31,usr,i would like to book a table for 8 people at 15:45 on monday .,
dial_31,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_31,usr,that is the curry , please .,
dial_31,sys,curry garden is located at 106 Regent Street City Centre . Its phone number is 01223302330 and the postcode is cb21dp . is there anything else i can help you with ?,provide_info
dial_31,usr,that is all i needed . thank you for your help .,
dial_32,usr,i would like to find a moderate -ly priced restaurant in the west part of town .,
dial_32,sys,Do you have a preference on the food?,ask_type
dial_32,usr,i would like to know the address , and price range .,
dial_32,sys,prezzo is a italian restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_32,usr,that is all i needed .,
dial_33,usr,i would like a cheap -ly priced restaurant in the centre part of town .,
dial_33,sys,Do you have a preference on the food?,ask_type
dial_33,usr,i would like cheap -ly priced restaurant in the cheap price range .,
dial_33,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_33,usr,i need a cheap price range ?,
dial_33,sys,charlie chan is a chinese restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_33,usr,i need a reservation for 1 at 17:00 on friday .,
dial_33,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_33,usr,no , i need it .,
dial_33,sys,ask restaurant is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_33,usr,no , i need the address , phone number , please .,
dial_33,sys,ask restaurant is located at 12 Bridge Street City Centre . Its phone number is 01223364917 and the postcode is cb21uf . is there anything else i can help you with ?,provide_info
dial_33,usr,thank you .,
dial_34,usr,i would like to find a place to eat in the south of town .,
dial_34,sys,Do you have a preference on the food and pricerange?,ask_type
dial_34,usr,i would like to book a table for 6 people on saturday .,
dial_34,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_34,usr,no , i am sorry . thank you .,
dial_35,usr,i would like to know pizza hut city centre .,
dial_35,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_35,usr,i need a reservation for 2 people at 19:45 on thursday .,
dial_35,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_35,usr,thank you .,
dial_36,usr,i would like a moderate -ly priced restaurant in the east part of town .,
dial_36,sys,Do you have a preference on the food?,ask_type
dial_36,usr,i would like moderate .,
dial_36,sys,curry prince is a indian restaurant on the east side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_36,usr,that is the curry ?,
dial_36,sys,curry prince is located at 451 Newmarket Road Fen Ditton . Its phone number is 01223566388 and the postcode is cb58jj . is there anything else i can help you with ?,provide_info
dial_36,usr,thank you .,
dial_37,usr,i would like a moderate -ly priced restaurant serving chinese food .,
dial_37,sys,Do you have a preference on the area?,ask_type
dial_37,usr,i do not care .,
dial_37,sys,jinling noodle bar is a chinese restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_37,usr,that is all i need . thank you .,
dial_38,usr,i would like a moderate -ly priced restaurant in the centre part of town .,
dial_38,sys,Do you have a preference on the food?,ask_type
dial_38,usr,i would like a moderate restaurant in the centre part of town .,
dial_38,sys,pizza express is a italian restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_38,usr,i need a reservation for 7 at 19:30 on thursday ?,
dial_38,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_38,usr,thank you .,
dial_39,usr,i would like a cheap -ly priced restaurant in the north part of town .,
dial_39,sys,Do you have a preference on the food?,ask_type
dial_39,usr,i would like a cheap restaurant in the north part of town .,
dial_39,sys,da vinci pizzeria is a italian restaurant on the north side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_39,usr,that is the restaurant that serve thai food ?,
dial_39,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_39,usr,no , that s all i need .,
dial_40,usr,i would like to eat food .,
dial_40,sys,Do you have a preference on the food, area and pricerange?,ask_type
dial_40,usr,i would like to know the restaurant in the north .,
dial_40,sys,da vinci pizzeria is a italian restaurant on the north side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_40,usr,that s all i needed . thank you .,
dial_41,usr,i would like a moderate -ly priced restaurant in the east part of town .,
dial_41,sys,Do you have a preference on the food?,ask_type
dial_41,usr,i would like moderate .,
dial_41,sys,curry prince is a indian restaurant on the east side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_41,usr,that is all i needed . thank you .,
dial_42,usr,i would like to know that is expensive -ly priced .,
dial_42,sys,Do you have a preference on the food and area?,ask_type
dial_42,usr,i would like expensive .,
dial_42,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_42,usr,that is the curry , please .,
dial_42,sys,curry garden is located at 106 Regent Street City Centre . Its phone number is 01223302330 and the postcode is cb21dp . is there anything else i can help you with ?,provide_info
dial_42,usr,that is all i needed . thank you .,
dial_43,usr,i would like to find a restaurant in the west of town .,
dial_43,sys,Do you have a preference on the food and pricerange?,ask_type
dial_43,usr,i would like to book a table for 3 people on wednesday .,
dial_43,sys,tandoori palace is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_43,usr,that is the restaurant that serve german food ?,
dial_43,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_43,usr,that s all i need .,
dial_44,usr,i would like to know royal spice .,
dial_44,sys,royal spice is a indian restaurant on the north side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_44,usr,that is the restaurant named royal spice .,
dial_44,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_44,usr,no , that s all i need a nice day .,
dial_45,usr,i would like to find a restaurant that serves mexican food .,
dial_45,sys,Do you have a preference on the area and pricerange?,ask_type
dial_45,usr,i would like the address and postcode , please .,
dial_45,sys,chiquito restaurant bar is a mexican restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_45,usr,that s all i needed . thanks .,
dial_46,usr,i would like to find a place to eat in the centre part of town .,
dial_46,sys,Do you have a preference on the food and pricerange?,ask_type
dial_46,usr,i would like to book a table for 5 people on saturday .,
dial_46,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_46,usr,no , i will be a good .,
dial_46,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_46,usr,i need a reservation for 5 people at 16:45 on sunday .,
dial_46,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_46,usr,no , i needed . bye .,
dial_47,usr,i would like to find a restaurant in the west part of town .,
dial_47,sys,Do you have a preference on the food and pricerange?,ask_type
dial_47,usr,i would like to book a table for 4 people on saturday .,
dial_47,sys,tandoori palace is a indian restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_47,usr,that is the restaurant that serve british food ?,
dial_47,sys,saint johns chop house is a british restaurant on the west side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_47,usr,no , i would like to book a table for 4 people at 20:00 on tuesday .,
dial_47,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_47,usr,i needed .,
dial_47,sys,graffiti is a british restaurant on the west side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_47,usr,no , i need a reservation for 4 people at 20:00 on tuesday .,
dial_47,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_47,usr,no , that s all i needed . bye .,
dial_48,usr,i would like to eat at the the varsity restaurant .,
dial_48,sys,the varsity restaurant is a international restaurant on the centre side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_48,usr,i need the reservation for 4 people at 15:15 on tuesday ?,
dial_48,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_48,usr,no , that s all i needed . bye .,
dial_49,usr,i would like a expensive -ly priced restaurant .,
dial_49,sys,Do you have a preference on the food and area?,ask_type
dial_49,usr,i would like expensive -ly priced restaurant in the expensive price range .,
dial_49,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_49,usr,i would like to know . thank you .,
dial_50,usr,i would like a cheap -ly priced restaurant .,
dial_50,sys,Do you have a preference on the food and area?,ask_type
dial_50,usr,i would like cheap -ly priced restaurant in the cheap price range .,
dial_50,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_50,usr,no , i would like to book a table for 5 at 12:00 on tuesday .,
dial_50,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_50,usr,thank you .,
dial_51,usr,i would like to find a cheap restaurant .,
dial_51,sys,Do you have a preference on the food and area?,ask_type
dial_51,usr,i would like to book a table for 1 people at 14:30 on monday .,
dial_51,sys,pizza hut city centre is a italian restaurant on the centre side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_51,usr,i need a reservation for 1 people at 15:30 on monday .,
dial_51,sys,I am sorry, but the restaurant is fully booked at that time. Is there anything else I can help you with?,booking_fail
dial_51,usr,no , i need a reference number .,
dial_51,sys,pizza hut city centre is located at Regent Street City Centre . Its phone number is 01223323737 and the postcode is cb21ab . is there anything else i can help you with ?,provide_info
dial_51,usr,no , i need a reservation for 1 people at 15:30 on monday .,
dial_51,sys,I have booked the reservation for you. And you reference number is ABC.,booking_success
dial_51,usr,thank you for your help .,
dial_52,usr,i would like a expensive -ly priced restaurant in the east part of town .,
dial_52,sys,Do you have a preference on the food?,ask_type
dial_52,usr,i would like expensive .,
dial_52,sys,yu garden is a chinese restaurant on the east side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_52,usr,that is the restaurant in the expensive price range ?,
dial_52,sys,yu garden is located at 529 Newmarket Road Fen Ditton . Its phone number is 01223248882 and the postcode is cb58pa . is there anything else i can help you with ?,provide_info
dial_52,usr,no , thank you .,
dial_53,usr,i would like to find a expensive restaurant in the east .,
dial_53,sys,Do you have a preference on the food?,ask_type
dial_53,usr,i would like to book a table for 6 people on monday .,
dial_53,sys,yu garden is a chinese restaurant on the east side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_53,usr,that is the restaurant that serve venetian food ?,
dial_53,sys,I am sorry, but there are no restaurants matching your request. Is there anything else I can help you with?,nomatch_result
dial_53,usr,no , i am all set .,
dial_54,usr,i would like a restaurant in the west part of town .,
dial_54,sys,Do you have a preference on the food and pricerange?,ask_type
dial_54,usr,i would like a cheap restaurant in the west part of town .,
dial_54,sys,thanh binh is a vietnamese restaurant on the west side of town. It's in the cheap price range. Is there anything else I can help you with?,present_result
dial_54,usr,that is the address and phone number ?,
dial_54,sys,thanh binh is located at 17 Magdalene Street City Centre . Its phone number is 01223362456 and the postcode is cb30af . is there anything else i can help you with ?,provide_info
dial_54,usr,no , thank you .,
dial_55,usr,i would like to find a restaurant in the south part of town .,
dial_55,sys,Do you have a preference on the food and pricerange?,ask_type
dial_55,usr,i would like to book a table for 1 people on sunday .,
dial_55,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_55,usr,no , i am all set . thank you for your help .,
dial_56,usr,i would like to find a restaurant in the south part of town .,
dial_56,sys,Do you have a preference on the food and pricerange?,ask_type
dial_56,usr,i would like to know the postcode , please .,
dial_56,sys,the good luck chinese food takeaway is a chinese restaurant on the south side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_56,usr,that is the restaurant that serve italian food ?,
dial_56,sys,pizza hut cherry hinton is a italian restaurant on the south side of town. It's in the moderate price range. Is there anything else I can help you with?,present_result
dial_56,usr,no , i would like to know . thank you .,
dial_57,usr,i would like to find a expensive restaurant in the centre part of town .,
dial_57,sys,Do you have a preference on the food?,ask_type
dial_57,usr,i would like to book a table for 7 people on wednesday .,
dial_57,sys,curry garden is a indian restaurant on the centre side of town. It's in the expensive price range. Is there anything else I can help you with?,present_result
dial_57,usr,that is the curry , please .,
